dex,name,form,shadow,pvpoke_name,evo_ids,search_string
665,Spewpa,Archipelago,True,Spewpa (Archipelago) (Shadow),"[664, 665]","664,665&shadow"
666,Vivillon,Archipelago,False,Vivillon,"[664, 665, 666]","664,665,666&!shadow"
666,Vivillon,Archipelago,True,Vivillon (Shadow),"[664, 665, 666]","664,665,666&shadow"
667,Litleo,Normal,False,Litleo,[667],667&!shadow
667,Litleo,Normal,True,Litleo (Shadow),[667],667&shadow
668,Pyroar,Female,False,Pyroar,"[667, 668]","667,668&!shadow"
668,Pyroar,Female,True,Pyroar (Shadow),"[667, 668]","667,668&shadow"
668,Pyroar,Normal,False,Pyroar,"[667, 668]","667,668&!shadow"
668,Pyroar,Normal,True,Pyroar (Shadow),"[667, 668]","667,668&shadow"
669,Flabebe,White,False,Flabebe,[669],669&!shadow
669,Flabebe,White,True,Flabebe (Shadow),[669],669&shadow
670,Floette,White,False,Floette,"[669, 670]","669,670&!shadow"
670,Floette,White,True,Floette (Shadow),"[669, 670]","669,670&shadow"
671,Florges,White,False,Florges,"[669, 670, 671]","669,670,671&!shadow"
671,Florges,White,True,Florges (Shadow),"[669, 670, 671]","669,670,671&shadow"
672,Skiddo,Normal,False,Skiddo,[672],672&!shadow
672,Skiddo,Normal,True,Skiddo (Shadow),[672],672&shadow
673,Gogoat,Normal,False,Gogoat,"[672, 673]","672,673&!shadow"
673,Gogoat,Normal,True,Gogoat (Shadow),"[672, 673]","672,673&shadow"
674,Pancham,Normal,False,Pancham,[674],674&!shadow
674,Pancham,Normal,True,Pancham (Shadow),[674],674&shadow
675,Pangoro,Normal,False,Pangoro,"[674, 675]","674,675&!shadow"
675,Pangoro,Normal,True,Pangoro (Shadow),"[674, 675]","674,675&shadow"
676,Furfrou,Dandy,False,Furfrou,[676],676&!shadow
676,Furfrou,Dandy,True,Furfrou (Shadow),[676],676&shadow
677,Espurr,Normal,False,Espurr,[677],677&!shadow
677,Espurr,Normal,True,Espurr (Shadow),[677],677&shadow
678,Meowstic,Female,False,Meowstic (Female),"[677, 678]","677,678&!shadow"
678,Meowstic,Female,True,Meowstic (Female) (Shadow),"[677, 678]","677,678&shadow"
678,Meowstic,Male,False,Meowstic (Male),"[677, 678]","677,678&!shadow"
678,Meowstic,Male,True,Meowstic (Male) (Shadow),"[677, 678]","677,678&shadow"
679,Honedge,Normal,False,Honedge,[679],679&!shadow
679,Honedge,Normal,True,Honedge (Shadow),[679],679&shadow
680,Doublade,Normal,False,Doublade,"[679, 680]","679,680&!shadow"
680,Doublade,Normal,True,Doublade (Shadow),"[679, 680]","679,680&shadow"
681,Aegislash,Shield,False,Aegislash (Shield),"[679, 680, 681]","679,680,681&!shadow"
681,Aegislash,Shield,True,Aegislash (Shield) (Shadow),"[679, 680, 681]","679,680,681&shadow"
682,Spritzee,Normal,False,Spritzee,[682],682&!shadow
682,Spritzee,Normal,True,Spritzee (Shadow),[682],682&shadow
683,Aromatisse,Normal,False,Aromatisse,"[682, 683]","682,683&!shadow"
683,Aromatisse,Normal,True,Aromatisse (Shadow),"[682, 683]","682,683&shadow"
684,Swirlix,Normal,False,Swirlix,[684],684&!shadow
684,Swirlix,Normal,True,Swirlix (Shadow),[684],684&shadow
685,Slurpuff,Normal,False,Slurpuff,"[684, 685]","684,685&!shadow"
685,Slurpuff,Normal,True,Slurpuff (Shadow),"[684, 685]","684,685&shadow"
686,Inkay,Normal,False,Inkay,[686],686&!shadow
686,Inkay,Normal,True,Inkay (Shadow),[686],686&shadow
687,Malamar,Normal,False,Malamar,"[686, 687]","686,687&!shadow"
687,Malamar,Normal,True,Malamar (Shadow),"[686, 687]","686,687&shadow"
688,Binacle,Normal,False,Binacle,[688],688&!shadow
688,Binacle,Normal,True,Binacle (Shadow),[688],688&shadow
689,Barbaracle,Normal,False,Barbaracle,"[688, 689]","688,689&!shadow"
689,Barbaracle,Normal,True,Barbaracle (Shadow),"[688, 689]","688,689&shadow"
690,Skrelp,Normal,False,Skrelp,[690],690&!shadow
690,Skrelp,Normal,True,Skrelp (Shadow),[690],690&shadow
691,Dragalge,Normal,False,Dragalge,"[690, 691]","690,691&!shadow"
691,Dragalge,Normal,True,Dragalge (Shadow),"[690, 691]","690,691&shadow"
692,Clauncher,Normal,False,Clauncher,[692],692&!shadow
692,Clauncher,Normal,True,Clauncher (Shadow),[692],692&shadow
693,Clawitzer,Normal,False,Clawitzer,"[692, 693]","692,693&!shadow"
693,Clawitzer,Normal,True,Clawitzer (Shadow),"[692, 693]","692,693&shadow"
694,Helioptile,Normal,False,Helioptile,[694],694&!shadow
694,Helioptile,Normal,True,Helioptile (Shadow),[694],694&shadow
695,Heliolisk,Normal,False,Heliolisk,"[694, 695]","694,695&!shadow"
695,Heliolisk,Normal,True,Heliolisk (Shadow),"[694, 695]","694,695&shadow"
696,Tyrunt,Normal,False,Tyrunt,[696],696&!shadow
696,Tyrunt,Normal,True,Tyrunt (Shadow),[696],696&shadow
697,Tyrantrum,Normal,False,Tyrantrum,"[696, 697]","696,697&!shadow"
697,Tyrantrum,Normal,True,Tyrantrum (Shadow),"[696, 697]","696,697&shadow"
698,Amaura,Normal,False,Amaura,[698],698&!shadow
698,Amaura,Normal,True,Amaura (Shadow),[698],698&shadow
699,Aurorus,Normal,False,Aurorus,"[698, 699]","698,699&!shadow"
699,Aurorus,Normal,True,Aurorus (Shadow),"[698, 699]","698,699&shadow"
700,Sylveon,Normal,False,Sylveon,"[133, 700]","133,700&!shadow"
700,Sylveon,Normal,True,Sylveon (Shadow),"[133, 700]","133,700&shadow"
701,Hawlucha,Normal,False,Hawlucha,[701],701&!shadow
701,Hawlucha,Normal,True,Hawlucha (Shadow),[701],701&shadow
702,Dedenne,Normal,False,Dedenne,[702],702&!shadow
702,Dedenne,Normal,True,Dedenne (Shadow),[702],702&shadow
703,Carbink,Normal,False,Carbink,[703],703&!shadow
703,Carbink,Normal,True,Carbink (Shadow),[703],703&shadow
704,Goomy,Normal,False,Goomy,[704],704&!shadow
704,Goomy,Normal,True,Goomy (Shadow),[704],704&shadow
705,Sliggoo,Normal,False,Sliggoo,"[704, 705]","704,705&!shadow"
705,Sliggoo,Normal,True,Sliggoo (Shadow),"[704, 705]","704,705&shadow"
706,Goodra,Normal,False,Goodra,"[704, 705, 706]","704,705,706&!shadow"
706,Goodra,Normal,True,Goodra (Shadow),"[704, 705, 706]","704,705,706&shadow"
707,Klefki,Normal,False,Klefki,[707],707&!shadow
707,Klefki,Normal,True,Klefki (Shadow),[707],707&shadow
708,Phantump,Normal,False,Phantump,[708],708&!shadow
708,Phantump,Normal,True,Phantump (Shadow),[708],708&shadow
709,Trevenant,Normal,False,Trevenant,"[708, 709]","708,709&!shadow"
709,Trevenant,Normal,True,Trevenant (Shadow),"[708, 709]","708,709&shadow"
710,Pumpkaboo,Average,False,Pumpkaboo (Average),[710],710&!shadow
710,Pumpkaboo,Average,True,Pumpkaboo (Average) (Shadow),[710],710&shadow
710,Pumpkaboo,Large,False,Pumpkaboo (Large),[710],710&!shadow
710,Pumpkaboo,Large,True,Pumpkaboo (Large) (Shadow),[710],710&shadow
710,Pumpkaboo,Small,False,Pumpkaboo (Small),[710],710&!shadow
710,Pumpkaboo,Small,True,Pumpkaboo (Small) (Shadow),[710],710&shadow
710,Pumpkaboo,Super,False,Pumpkaboo (Super),[710],710&!shadow
710,Pumpkaboo,Super,True,Pumpkaboo (Super) (Shadow),[710],710&shadow
711,Gourgeist,Average,False,Gourgeist (Average),"[710, 711]","710,711&!shadow"
711,Gourgeist,Average,True,Gourgeist (Average) (Shadow),"[710, 711]","710,711&shadow"
711,Gourgeist,Large,False,Gourgeist (Large),"[710, 711]","710,711&!shadow"
711,Gourgeist,Large,True,Gourgeist (Large) (Shadow),"[710, 711]","710,711&shadow"
711,Gourgeist,Small,False,Gourgeist (Small),"[710, 711]","710,711&!shadow"
711,Gourgeist,Small,True,Gourgeist (Small) (Shadow),"[710, 711]","710,711&shadow"
711,Gourgeist,Super,False,Gourgeist (Super),"[710, 711]","710,711&!shadow"
711,Gourgeist,Super,True,Gourgeist (Super) (Shadow),"[710, 711]","710,711&shadow"
712,Bergmite,Normal,False,Bergmite,[712],712&!shadow
712,Bergmite,Normal,True,Bergmite (Shadow),[712],712&shadow
713,Avalugg,Hisuian,False,Avalugg (Hisuian),"[712, 713]","712,713&hisui&!shadow"
713,Avalugg,Hisuian,True,Avalugg (Hisuian) (Shadow),"[712, 713]","712,713&hisui&shadow"
713,Avalugg,Normal,False,Avalugg,"[712, 713]","712,713&!hisui&!shadow"
713,Avalugg,Normal,True,Avalugg (Shadow),"[712, 713]","712,713&!hisui&shadow"
714,Noibat,Normal,False,Noibat,[714],714&!shadow
714,Noibat,Normal,True,Noibat (Shadow),[714],714&shadow
715,Noivern,Normal,False,Noivern,"[714, 715]","714,715&!shadow"
715,Noivern,Normal,True,Noivern (Shadow),"[714, 715]","714,715&shadow"
716,Xerneas,Normal,False,Xerneas,[716],716&!shadow
716,Xerneas,Normal,True,Xerneas (Shadow),[716],716&shadow
717,Yveltal,Normal,False,Yveltal,[717],717&!shadow
717,Yveltal,Normal,True,Yveltal (Shadow),[717],717&shadow
718,Zygarde,Complete,False,Zygarde (Complete Forme),[718],718&!shadow
718,Zygarde,Complete,True,Zygarde (Complete Forme) (Shadow),[718],718&shadow
718,Zygarde,Fifty_percent,False,Zygarde (50% Forme),[718],718&!shadow
718,Zygarde,Fifty_percent,True,Zygarde (50% Forme) (Shadow),[718],718&shadow
718,Zygarde,Ten_percent,False,Zygarde (10% Forme),[718],718&!shadow
718,Zygarde,Ten_percent,True,Zygarde (10% Forme) (Shadow),[718],718&shadow
719,Diancie,Normal,False,Diancie,[719],719&!shadow
719,Diancie,Normal,True,Diancie (Shadow),[719],719&shadow
720,Hoopa,Confined,False,Hoopa,[720],720&!shadow
720,Hoopa,Confined,True,Hoopa (Shadow),[720],720&shadow
720,Hoopa,Unbound,False,Hoopa (Unbound),[720],720&!shadow
720,Hoopa,Unbound,True,Hoopa (Unbound) (Shadow),[720],720&shadow
721,Volcanion,Normal,False,Volcanion,[721],721&!shadow
721,Volcanion,Normal,True,Volcanion (Shadow),[721],721&shadow
722,Rowlet,Normal,False,Rowlet,[722],722&!shadow
722,Rowlet,Normal,True,Rowlet (Shadow),[722],722&shadow
723,Dartrix,Normal,False,Dartrix,"[722, 723]","722,723&!shadow"
723,Dartrix,Normal,True,Dartrix (Shadow),"[722, 723]","722,723&shadow"
724,Decidueye,Hisuian,False,Decidueye (Hisuian),"[722, 723, 724]","722,723,724&hisui&!shadow"
724,Decidueye,Hisuian,True,Decidueye (Hisuian) (Shadow),"[722, 723, 724]","722,723,724&hisui&shadow"
724,Decidueye,Normal,False,Decidueye,"[722, 723, 724]","722,723,724&!hisui&!shadow"
724,Decidueye,Normal,True,Decidueye (Shadow),"[722, 723, 724]","722,723,724&!hisui&shadow"
725,Litten,Normal,False,Litten,[725],725&!shadow
725,Litten,Normal,True,Litten (Shadow),[725],725&shadow
726,Torracat,Normal,False,Torracat,"[725, 726]","725,726&!shadow"
726,Torracat,Normal,True,Torracat (Shadow),"[725, 726]","725,726&shadow"
727,Incineroar,Normal,False,Incineroar,"[725, 726, 727]","725,726,727&!shadow"
727,Incineroar,Normal,True,Incineroar (Shadow),"[725, 726, 727]","725,726,727&shadow"
728,Popplio,Normal,False,Popplio,[728],728&!shadow
728,Popplio,Normal,True,Popplio (Shadow),[728],728&shadow
729,Brionne,Normal,False,Brionne,"[728, 729]","728,729&!shadow"
729,Brionne,Normal,True,Brionne (Shadow),"[728, 729]","728,729&shadow"
730,Primarina,Normal,False,Primarina,"[728, 729, 730]","728,729,730&!shadow"
730,Primarina,Normal,True,Primarina (Shadow),"[728, 729, 730]","728,729,730&shadow"
731,Pikipek,Normal,False,Pikipek,[731],731&!shadow
731,Pikipek,Normal,True,Pikipek (Shadow),[731],731&shadow
732,Trumbeak,Normal,False,Trumbeak,"[731, 732]","731,732&!shadow"
732,Trumbeak,Normal,True,Trumbeak (Shadow),"[731, 732]","731,732&shadow"
733,Toucannon,Normal,False,Toucannon,"[731, 732, 733]","731,732,733&!shadow"
733,Toucannon,Normal,True,Toucannon (Shadow),"[731, 732, 733]","731,732,733&shadow"
734,Yungoos,Normal,False,Yungoos,[734],734&!shadow
734,Yungoos,Normal,True,Yungoos (Shadow),[734],734&shadow
735,Gumshoos,Normal,False,Gumshoos,"[734, 735]","734,735&!shadow"
735,Gumshoos,Normal,True,Gumshoos (Shadow),"[734, 735]","734,735&shadow"
736,Grubbin,Normal,False,Grubbin,[736],736&!shadow
736,Grubbin,Normal,True,Grubbin (Shadow),[736],736&shadow
737,Charjabug,Normal,False,Charjabug,"[736, 737]","736,737&!shadow"
737,Charjabug,Normal,True,Charjabug (Shadow),"[736, 737]","736,737&shadow"
738,Vikavolt,Normal,False,Vikavolt,"[736, 737, 738]","736,737,738&!shadow"
738,Vikavolt,Normal,True,Vikavolt (Shadow),"[736, 737, 738]","736,737,738&shadow"
739,Crabrawler,Normal,False,Crabrawler,[739],739&!shadow
739,Crabrawler,Normal,True,Crabrawler (Shadow),[739],739&shadow
740,Crabominable,Normal,False,Crabominable,"[739, 740]","739,740&!shadow"
740,Crabominable,Normal,True,Crabominable (Shadow),"[739, 740]","739,740&shadow"
741,Oricorio,Baile,False,Oricorio (Baile),[741],741&!shadow
741,Oricorio,Baile,True,Oricorio (Baile) (Shadow),[741],741&shadow
741,Oricorio,Pau,False,Oricorio (Pa'u),[741],741&!shadow
741,Oricorio,Pau,True,Oricorio (Pa'u) (Shadow),[741],741&shadow
741,Oricorio,Pompom,False,Oricorio (Pom-Pom),[741],741&!shadow
741,Oricorio,Pompom,True,Oricorio (Pom-Pom) (Shadow),[741],741&shadow
741,Oricorio,Sensu,False,Oricorio (Sensu),[741],741&!shadow
741,Oricorio,Sensu,True,Oricorio (Sensu) (Shadow),[741],741&shadow
742,Cutiefly,Normal,False,Cutiefly,[742],742&!shadow
742,Cutiefly,Normal,True,Cutiefly (Shadow),[742],742&shadow
743,Ribombee,Normal,False,Ribombee,"[742, 743]","742,743&!shadow"
743,Ribombee,Normal,True,Ribombee (Shadow),"[742, 743]","742,743&shadow"
744,Rockruff,Dusk,False,Rockruff (Dusk),[744],744&!shadow
744,Rockruff,Dusk,True,Rockruff (Dusk) (Shadow),[744],744&shadow
744,Rockruff,Normal,False,Rockruff,[744],744&!shadow
744,Rockruff,Normal,True,Rockruff (Shadow),[744],744&shadow
745,Lycanroc,Dusk,False,Lycanroc (Dusk),"[744, 745]","744,745&!shadow"
745,Lycanroc,Dusk,True,Lycanroc (Dusk) (Shadow),"[744, 745]","744,745&shadow"
745,Lycanroc,Midday,False,Lycanroc (Midday),"[744, 745]","744,745&!shadow"
745,Lycanroc,Midday,True,Lycanroc (Midday) (Shadow),"[744, 745]","744,745&shadow"
745,Lycanroc,Midnight,False,Lycanroc (Midnight),"[744, 745]","744,745&!shadow"
745,Lycanroc,Midnight,True,Lycanroc (Midnight) (Shadow),"[744, 745]","744,745&shadow"
747,Mareanie,Normal,False,Mareanie,[747],747&!shadow
747,Mareanie,Normal,True,Mareanie (Shadow),[747],747&shadow
748,Toxapex,Normal,False,Toxapex,"[747, 748]","747,748&!shadow"
748,Toxapex,Normal,True,Toxapex (Shadow),"[747, 748]","747,748&shadow"
749,Mudbray,Normal,False,Mudbray,[749],749&!shadow
749,Mudbray,Normal,True,Mudbray (Shadow),[749],749&shadow
750,Mudsdale,Normal,False,Mudsdale,"[749, 750]","749,750&!shadow"
750,Mudsdale,Normal,True,Mudsdale (Shadow),"[749, 750]","749,750&shadow"
751,Dewpider,Normal,False,Dewpider,[751],751&!shadow
751,Dewpider,Normal,True,Dewpider (Shadow),[751],751&shadow
752,Araquanid,Normal,False,Araquanid,"[751, 752]","751,752&!shadow"
752,Araquanid,Normal,True,Araquanid (Shadow),"[751, 752]","751,752&shadow"
753,Fomantis,Normal,False,Fomantis,[753],753&!shadow
753,Fomantis,Normal,True,Fomantis (Shadow),[753],753&shadow
754,Lurantis,Normal,False,Lurantis,"[753, 754]","753,754&!shadow"
754,Lurantis,Normal,True,Lurantis (Shadow),"[753, 754]","753,754&shadow"
755,Morelull,Normal,False,Morelull,[755],755&!shadow
755,Morelull,Normal,True,Morelull (Shadow),[755],755&shadow
756,Shiinotic,Normal,False,Shiinotic,"[755, 756]","755,756&!shadow"
756,Shiinotic,Normal,True,Shiinotic (Shadow),"[755, 756]","755,756&shadow"
757,Salandit,Normal,False,Salandit,[757],757&!shadow
757,Salandit,Normal,True,Salandit (Shadow),[757],757&shadow
758,Salazzle,Normal,False,Salazzle,"[757, 758]","757,758&!shadow"
758,Salazzle,Normal,True,Salazzle (Shadow),"[757, 758]","757,758&shadow"
759,Stufful,Normal,False,Stufful,[759],759&!shadow
759,Stufful,Normal,True,Stufful (Shadow),[759],759&shadow
760,Bewear,Normal,False,Bewear,"[759, 760]","759,760&!shadow"
760,Bewear,Normal,True,Bewear (Shadow),"[759, 760]","759,760&shadow"
761,Bounsweet,Normal,False,Bounsweet,[761],761&!shadow
761,Bounsweet,Normal,True,Bounsweet (Shadow),[761],761&shadow
762,Steenee,Normal,False,Steenee,"[761, 762]","761,762&!shadow"
762,Steenee,Normal,True,Steenee (Shadow),"[761, 762]","761,762&shadow"
763,Tsareena,Normal,False,Tsareena,"[761, 762, 763]","761,762,763&!shadow"
763,Tsareena,Normal,True,Tsareena (Shadow),"[761, 762, 763]","761,762,763&shadow"
764,Comfey,Normal,False,Comfey,[764],764&!shadow
764,Comfey,Normal,True,Comfey (Shadow),[764],764&shadow
765,Oranguru,Normal,False,Oranguru,[765],765&!shadow
765,Oranguru,Normal,True,Oranguru (Shadow),[765],765&shadow
766,Passimian,Normal,False,Passimian,[766],766&!shadow
766,Passimian,Normal,True,Passimian (Shadow),[766],766&shadow
767,Wimpod,Normal,False,Wimpod,[767],767&!shadow
767,Wimpod,Normal,True,Wimpod (Shadow),[767],767&shadow
768,Golisopod,Normal,False,Golisopod,"[767, 768]","767,768&!shadow"
768,Golisopod,Normal,True,Golisopod (Shadow),"[767, 768]","767,768&shadow"
769,Sandygast,Normal,False,Sandygast,[769],769&!shadow
769,Sandygast,Normal,True,Sandygast (Shadow),[769],769&shadow
770,Palossand,Normal,False,Palossand,"[769, 770]","769,770&!shadow"
770,Palossand,Normal,True,Palossand (Shadow),"[769, 770]","769,770&shadow"
771,Pyukumuku,Normal,False,Pyukumuku,[771],771&!shadow
771,Pyukumuku,Normal,True,Pyukumuku (Shadow),[771],771&shadow
772,Type: Null,Normal,False,Type: Null,[772],772&!shadow
772,Type: Null,Normal,True,Type: Null (Shadow),[772],772&shadow
773,Silvally,Normal,False,Silvally,"[772, 773]","772,773&!shadow"
773,Silvally,Normal,True,Silvally (Shadow),"[772, 773]","772,773&shadow"
775,Komala,Normal,False,Komala,[775],775&!shadow
775,Komala,Normal,True,Komala (Shadow),[775],775&shadow
776,Turtonator,Normal,False,Turtonator,[776],776&!shadow
776,Turtonator,Normal,True,Turtonator (Shadow),[776],776&shadow
777,Togedemaru,Normal,False,Togedemaru,[777],777&!shadow
777,Togedemaru,Normal,True,Togedemaru (Shadow),[777],777&shadow
778,Mimikyu,Disguised,False,Mimikyu,[778],778&!shadow
778,Mimikyu,Disguised,True,Mimikyu (Shadow),[778],778&shadow
779,Bruxish,Normal,False,Bruxish,[779],779&!shadow
779,Bruxish,Normal,True,Bruxish (Shadow),[779],779&shadow
780,Drampa,Normal,False,Drampa,[780],780&!shadow
780,Drampa,Normal,True,Drampa (Shadow),[780],780&shadow
781,Dhelmise,Normal,False,Dhelmise,[781],781&!shadow
781,Dhelmise,Normal,True,Dhelmise (Shadow),[781],781&shadow
782,Jangmo-o,Normal,False,Jangmo-o,[782],782&!shadow
782,Jangmo-o,Normal,True,Jangmo-o (Shadow),[782],782&shadow
783,Hakamo-o,Normal,False,Hakamo-o,"[782, 783]","782,783&!shadow"
783,Hakamo-o,Normal,True,Hakamo-o (Shadow),"[782, 783]","782,783&shadow"
784,Kommo-o,Normal,False,Kommo-o,"[782, 783, 784]","782,783,784&!shadow"
784,Kommo-o,Normal,True,Kommo-o (Shadow),"[782, 783, 784]","782,783,784&shadow"
785,Tapu Koko,Normal,False,Tapu Koko,[785],785&!shadow
785,Tapu Koko,Normal,True,Tapu Koko (Shadow),[785],785&shadow
786,Tapu Lele,Normal,False,Tapu Lele,[786],786&!shadow
786,Tapu Lele,Normal,True,Tapu Lele (Shadow),[786],786&shadow
787,Tapu Bulu,Normal,False,Tapu Bulu,[787],787&!shadow
787,Tapu Bulu,Normal,True,Tapu Bulu (Shadow),[787],787&shadow
788,Tapu Fini,Normal,False,Tapu Fini,[788],788&!shadow
788,Tapu Fini,Normal,True,Tapu Fini (Shadow),[788],788&shadow
789,Cosmog,Normal,False,Cosmog,[789],789&!shadow
789,Cosmog,Normal,True,Cosmog (Shadow),[789],789&shadow
790,Cosmoem,Normal,False,Cosmoem,"[789, 790]","789,790&!shadow"
790,Cosmoem,Normal,True,Cosmoem (Shadow),"[789, 790]","789,790&shadow"
791,Solgaleo,Normal,False,Solgaleo,"[789, 790, 791]","789,790,791&!shadow"
791,Solgaleo,Normal,True,Solgaleo (Shadow),"[789, 790, 791]","789,790,791&shadow"
792,Lunala,Normal,False,Lunala,"[789, 790, 792]","789,790,792&!shadow"
792,Lunala,Normal,True,Lunala (Shadow),"[789, 790, 792]","789,790,792&shadow"
793,Nihilego,Normal,False,Nihilego,[793],793&!shadow
793,Nihilego,Normal,True,Nihilego (Shadow),[793],793&shadow
794,Buzzwole,Normal,False,Buzzwole,[794],794&!shadow
794,Buzzwole,Normal,True,Buzzwole (Shadow),[794],794&shadow
795,Pheromosa,Normal,False,Pheromosa,[795],795&!shadow
795,Pheromosa,Normal,True,Pheromosa (Shadow),[795],795&shadow
796,Xurkitree,Normal,False,Xurkitree,[796],796&!shadow
796,Xurkitree,Normal,True,Xurkitree (Shadow),[796],796&shadow
797,Celesteela,Normal,False,Celesteela,[797],797&!shadow
797,Celesteela,Normal,True,Celesteela (Shadow),[797],797&shadow
798,Kartana,Normal,False,Kartana,[798],798&!shadow
798,Kartana,Normal,True,Kartana (Shadow),[798],798&shadow
799,Guzzlord,Normal,False,Guzzlord,[799],799&!shadow
799,Guzzlord,Normal,True,Guzzlord (Shadow),[799],799&shadow
800,Necrozma,Dawn_wings,False,Necrozma (Dawn Wings),[800],800&!shadow
800,Necrozma,Dawn_wings,True,Necrozma (Dawn Wings) (Shadow),[800],800&shadow
800,Necrozma,Dusk_mane,False,Necrozma (Dusk Mane),[800],800&!shadow
800,Necrozma,Dusk_mane,True,Necrozma (Dusk Mane) (Shadow),[800],800&shadow
800,Necrozma,Normal,False,Necrozma,[800],800&!shadow
800,Necrozma,Normal,True,Necrozma (Shadow),[800],800&shadow
801,Magearna,Normal,False,Magearna,[801],801&!shadow
801,Magearna,Normal,True,Magearna (Shadow),[801],801&shadow
802,Marshadow,Normal,False,Marshadow,[802],802&!shadow
802,Marshadow,Normal,True,Marshadow (Shadow),[802],802&shadow
803,Poipole,Normal,False,Poipole,[803],803&!shadow
803,Poipole,Normal,True,Poipole (Shadow),[803],803&shadow
804,Naganadel,Normal,False,Naganadel,"[803, 804]","803,804&!shadow"
804,Naganadel,Normal,True,Naganadel (Shadow),"[803, 804]","803,804&shadow"
805,Stakataka,Normal,False,Stakataka,[805],805&!shadow
805,Stakataka,Normal,True,Stakataka (Shadow),[805],805&shadow
806,Blacephalon,Normal,False,Blacephalon,[806],806&!shadow
806,Blacephalon,Normal,True,Blacephalon (Shadow),[806],806&shadow
807,Zeraora,Normal,False,Zeraora,[807],807&!shadow
807,Zeraora,Normal,True,Zeraora (Shadow),[807],807&shadow
808,Meltan,Normal,False,Meltan,[808],808&!shadow
808,Meltan,Normal,True,Meltan (Shadow),[808],808&shadow
809,Melmetal,Normal,False,Melmetal,"[808, 809]","808,809&!shadow"
809,Melmetal,Normal,True,Melmetal (Shadow),"[808, 809]","808,809&shadow"
810,Grookey,Normal,False,Grookey,[810],810&!shadow
810,Grookey,Normal,True,Grookey (Shadow),[810],810&shadow
811,Thwackey,Normal,False,Thwackey,"[810, 811]","810,811&!shadow"
811,Thwackey,Normal,True,Thwackey (Shadow),"[810, 811]","810,811&shadow"
812,Rillaboom,Normal,False,Rillaboom,"[810, 811, 812]","810,811,812&!shadow"
812,Rillaboom,Normal,True,Rillaboom (Shadow),"[810, 811, 812]","810,811,812&shadow"
813,Scorbunny,Normal,False,Scorbunny,[813],813&!shadow
813,Scorbunny,Normal,True,Scorbunny (Shadow),[813],813&shadow
814,Raboot,Normal,False,Raboot,"[813, 814]","813,814&!shadow"
814,Raboot,Normal,True,Raboot (Shadow),"[813, 814]","813,814&shadow"
815,Cinderace,Normal,False,Cinderace,"[813, 814, 815]","813,814,815&!shadow"
815,Cinderace,Normal,True,Cinderace (Shadow),"[813, 814, 815]","813,814,815&shadow"
816,Sobble,Normal,False,Sobble,[816],816&!shadow
816,Sobble,Normal,True,Sobble (Shadow),[816],816&shadow
817,Drizzile,Normal,False,Drizzile,"[816, 817]","816,817&!shadow"
817,Drizzile,Normal,True,Drizzile (Shadow),"[816, 817]","816,817&shadow"
818,Inteleon,Normal,False,Inteleon,"[816, 817, 818]","816,817,818&!shadow"
818,Inteleon,Normal,True,Inteleon (Shadow),"[816, 817, 818]","816,817,818&shadow"
819,Skwovet,Normal,False,Skwovet,[819],819&!shadow
819,Skwovet,Normal,True,Skwovet (Shadow),[819],819&shadow
820,Greedent,Normal,False,Greedent,"[819, 820]","819,820&!shadow"
820,Greedent,Normal,True,Greedent (Shadow),"[819, 820]","819,820&shadow"
821,Rookidee,Normal,False,Rookidee,[821],821&!shadow
821,Rookidee,Normal,True,Rookidee (Shadow),[821],821&shadow
822,Corvisquire,Normal,False,Corvisquire,"[821, 822]","821,822&!shadow"
822,Corvisquire,Normal,True,Corvisquire (Shadow),"[821, 822]","821,822&shadow"
823,Corviknight,Normal,False,Corviknight,"[821, 822, 823]","821,822,823&!shadow"
823,Corviknight,Normal,True,Corviknight (Shadow),"[821, 822, 823]","821,822,823&shadow"
824,Blipbug,Normal,False,Blipbug,[824],824&!shadow
824,Blipbug,Normal,True,Blipbug (Shadow),[824],824&shadow
825,Dottler,Normal,False,Dottler,"[824, 825]","824,825&!shadow"
825,Dottler,Normal,True,Dottler (Shadow),"[824, 825]","824,825&shadow"
826,Orbeetle,Normal,False,Orbeetle,"[824, 825, 826]","824,825,826&!shadow"
826,Orbeetle,Normal,True,Orbeetle (Shadow),"[824, 825, 826]","824,825,826&shadow"
827,Nickit,Normal,False,Nickit,[827],827&!shadow
827,Nickit,Normal,True,Nickit (Shadow),[827],827&shadow
828,Thievul,Normal,False,Thievul,"[827, 828]","827,828&!shadow"
828,Thievul,Normal,True,Thievul (Shadow),"[827, 828]","827,828&shadow"
829,Gossifleur,Normal,False,Gossifleur,[829],829&!shadow
829,Gossifleur,Normal,True,Gossifleur (Shadow),[829],829&shadow
830,Eldegoss,Normal,False,Eldegoss,"[829, 830]","829,830&!shadow"
830,Eldegoss,Normal,True,Eldegoss (Shadow),"[829, 830]","829,830&shadow"
831,Wooloo,Normal,False,Wooloo,[831],831&!shadow
831,Wooloo,Normal,True,Wooloo (Shadow),[831],831&shadow
832,Dubwool,Normal,False,Dubwool,"[831, 832]","831,832&!shadow"
832,Dubwool,Normal,True,Dubwool (Shadow),"[831, 832]","831,832&shadow"
833,Chewtle,Normal,False,Chewtle,[833],833&!shadow
833,Chewtle,Normal,True,Chewtle (Shadow),[833],833&shadow
834,Drednaw,Normal,False,Drednaw,"[833, 834]","833,834&!shadow"
